state,district,category,type,date,crimes
Kedah,Padang Terap,assault,robbery_solo_unarmed,1/1/2023,3
Kedah,Padang Terap,property,all,1/1/2016,81
Kedah,Padang Terap,property,all,1/1/2017,100
Kedah,Padang Terap,property,all,1/1/2018,90
Kedah,Padang Terap,property,all,1/1/2019,69
Kedah,Padang Terap,property,all,1/1/2020,60
Kedah,Padang Terap,property,all,1/1/2021,57
Kedah,Padang Terap,property,all,1/1/2022,74
Kedah,Padang Terap,property,all,1/1/2023,96
Kedah,Padang Terap,property,break_in,1/1/2016,10
Kedah,Padang Terap,property,break_in,1/1/2017,26
Kedah,Padang Terap,property,break_in,1/1/2018,10
Kedah,Padang Terap,property,break_in,1/1/2019,23
Kedah,Padang Terap,property,break_in,1/1/2020,16
Kedah,Padang Terap,property,break_in,1/1/2021,11
Kedah,Padang Terap,property,break_in,1/1/2022,23
Kedah,Padang Terap,property,break_in,1/1/2023,36
Kedah,Padang Terap,property,theft_other,1/1/2016,18
Kedah,Padang Terap,property,theft_other,1/1/2017,16
Kedah,Padang Terap,property,theft_other,1/1/2018,32
Kedah,Padang Terap,property,theft_other,1/1/2019,20
Kedah,Padang Terap,property,theft_other,1/1/2020,17
Kedah,Padang Terap,property,theft_other,1/1/2021,20
Kedah,Padang Terap,property,theft_other,1/1/2022,34
Kedah,Padang Terap,property,theft_other,1/1/2023,42
Kedah,Padang Terap,property,theft_vehicle_lorry,1/1/2016,2
Kedah,Padang Terap,property,theft_vehicle_lorry,1/1/2017,1
Kedah,Padang Terap,property,theft_vehicle_lorry,1/1/2018,0
Kedah,Padang Terap,property,theft_vehicle_lorry,1/1/2019,0
Kedah,Padang Terap,property,theft_vehicle_lorry,1/1/2020,0
Kedah,Padang Terap,property,theft_vehicle_lorry,1/1/2021,0
Kedah,Padang Terap,property,theft_vehicle_lorry,1/1/2022,0
